date,station,AWND,AWNDattr,FMTM,FMTMattr,PRCP,PRCPattr,SNOW,SNOWattr,SNWD,SNWDattr,TMAX,TMAXattr,TMIN,TMINattr,WDF2,WDF2attr,WESD,WESDattr,WSF2,WSF2attr,WT01,WT01attr,WT07,WT07attr,WT08,WT08attr,WT13,WT13attr,WT16,WT16attr,PGTM,PGTMattr,WDF5,WDF5attr,WSF5,WSF5attr,WT02,WT02attr,WT09,WT09attr,WT05,WT05attr,WT03,WT03attr,WT14,WT14attr,WT18,WT18attr,WT17,WT17attr,WT19,WT19attr,WT11,WT11attr,WT22,WT22attr,WT04,WT04attr,WT06,WT06attr,TAVG,TAVGattr
7/6/2017,,38,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",233,",,W,2400",150,",,W,2400",180,",,W,",,,89,",,W,",,,,,,,,,,,,,180,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,198,"H,,S,"
7/7/2017,,24,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",144,",,W,2400",210,",,W,",,,63,",,W,",,,,,,,,,,,,,200,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,184,"H,,S,"
7/8/2017,,32,",,W,",,,46,",,W,2400",0,",,W,",0,",,W,2400",244,",,W,2400",133,",,W,2400",250,",,W,",,,94,",,W,",,,,,1,",,W,",,,,,,,250,",,W,",125,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,184,"H,,S,"
7/9/2017,,29,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",278,",,W,2400",150,",,W,2400",260,",,W,",,,72,",,W,",,,,,,,,,,,,,250,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,220,"H,,S,"
7/10/2017,,28,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",278,",,W,2400",150,",,W,2400",180,",,W,",,,72,",,W,",,,,,,,,,,,,,190,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,223,"H,,S,"
7/11/2017,,26,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,2400",256,",,W,2400",172,",,W,2400",200,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,209,"H,,S,"
7/12/2017,,27,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",283,",,W,2400",178,",,W,2400",110,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,140,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,227,"H,,S,"
7/13/2017,,28,",,W,",,,10,",,W,2400",0,",,W,",0,",,W,2400",194,",,W,2400",144,",,W,2400",40,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,40,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,174,"H,,S,"
7/14/2017,,17,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",200,",,W,2400",128,",,W,2400",110,",,W,",,,45,",,W,",,,,,,,,,,,,,110,",,W,",63,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,164,"H,,S,"
7/15/2017,,20,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",156,",,W,2400",150,",,W,",,,58,",,W,",,,,,,,,,,,,,150,",,W,",67,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,181,"H,,S,"
7/16/2017,,24,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",278,",,W,2400",144,",,W,2400",180,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,211,"H,,S,"
7/17/2017,,28,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",256,",,W,2400",167,",,W,2400",90,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,150,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,209,"H,,S,"
7/18/2017,,23,",,W,",,,145,",,W,2400",0,",,W,",0,",,W,2400",256,",,W,2400",189,",,W,2400",80,",,W,",,,58,",,W,",1,",,W,",,,1,",,W,",,,,,,,90,",,W,",85,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,210,"H,,S,"
7/19/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",267,",,W,2400",194,",,W,2400",190,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",89,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,224,"H,,S,"
7/20/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",311,",,W,2400",189,",,W,2400",190,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,200,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,239,"H,,S,"
7/21/2017,,33,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",306,",,W,2400",183,",,W,2400",260,",,W,",,,72,",,W,",,,,,,,,,,,,,170,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,248,"H,,S,"
7/22/2017,,21,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",300,",,W,2400",189,",,W,2400",260,",,W,",,,63,",,W,",,,,,,,,,,,,,260,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,249,"H,,S,"
7/23/2017,,34,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",222,",,W,2400",150,",,W,2400",40,",,W,",,,63,",,W,",,,,,,,,,,,,,170,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,207,"H,,S,"
7/24/2017,,33,",,W,",,,61,",,W,2400",0,",,W,",0,",,W,2400",189,",,W,2400",128,",,W,2400",90,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,70,",,W,",125,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,162,"H,,S,"
7/25/2017,,29,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",128,",,W,2400",360,",,W,",,,67,",,W,",,,,,,,,,,,,,10,",,W,",94,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,162,"H,,S,"
7/26/2017,,28,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",267,",,W,2400",133,",,W,2400",160,",,W,",,,63,",,W,",,,,,,,,,,,,,150,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,193,"H,,S,"
7/27/2017,,31,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",239,",,W,2400",167,",,W,2400",240,",,W,",,,72,",,W,",,,,,,,,,,,,,260,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,193,"H,,S,"
7/28/2017,,25,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",289,",,W,2400",156,",,W,2400",190,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,215,"H,,S,"
7/29/2017,,33,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",239,",,W,2400",111,",,W,2400",100,",,W,",,,67,",,W,",,,,,,,,,,,,,100,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,192,"H,,S,"
7/30/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",267,",,W,2400",100,",,W,2400",350,",,W,",,,63,",,W,",,,,,,,,,,,,,340,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,186,"H,,S,"
7/31/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",272,",,W,2400",111,",,W,2400",190,",,W,",,,76,",,W,",,,,,1,",,W,",,,,,,,180,",,W,",107,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,205,"H,,S,"
8/1/2017,,26,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",300,",,W,2400",172,",,W,2400",190,",,W,",,,81,",,W,",,,,,,,,,,,,,180,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,230,"H,,S,"
8/2/2017,,25,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",289,",,W,2400",156,",,W,2400",90,",,W,",,,72,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,218,"H,,S,"
8/3/2017,,33,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,2400",267,",,W,2400",183,",,W,2400",180,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,222,"H,,S,"
8/4/2017,,38,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",250,",,W,2400",172,",,W,2400",160,",,W,",,,94,",,W,",,,,,,,,,,,,,160,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,212,"H,,S,"
8/5/2017,,37,",,W,",,,13,",,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",167,",,W,2400",150,",,W,",,,76,",,W,",1,",,W,",,,1,",,W,",,,,,,,170,",,W,",125,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,203,"H,,S,"
8/6/2017,,37,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",250,",,W,2400",139,",,W,2400",310,",,W,",,,98,",,W,",,,,,,,,,,,,,300,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,197,"H,,S,"
8/7/2017,,36,",,W,",,,5,",,W,2400",0,",,W,",0,",,W,2400",261,",,W,2400",111,",,W,2400",210,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,220,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,193,"H,,S,"
8/8/2017,,23,",,W,",,,36,",,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",150,",,W,2400",360,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,220,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,192,"H,,S,"
8/9/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",278,",,W,2400",117,",,W,2400",170,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,197,"H,,S,"
8/10/2017,,25,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",272,",,W,2400",150,",,W,2400",150,",,W,",,,72,",,W,",,,,,,,,,,,,,140,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,217,"H,,S,"
8/11/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",261,",,W,2400",167,",,W,2400",150,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,150,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,210,"H,,S,"
8/12/2017,,31,",,W,",,,20,",,W,2400",0,",,W,",0,",,W,2400",228,",,W,2400",178,",,W,2400",190,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,196,"H,,S,"
8/13/2017,,35,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,2400",300,",,W,2400",161,",,W,2400",320,",,W,",,,98,",,W,",,,,,,,,,,,,,310,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,227,"H,,S,"
8/14/2017,,25,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",272,",,W,2400",128,",,W,2400",190,",,W,",,,67,",,W,",,,,,,,,,,,,,180,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,208,"H,,S,"
8/15/2017,,26,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",261,",,W,2400",150,",,W,2400",190,",,W,",,,72,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,203,"H,,S,"
8/16/2017,,36,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",278,",,W,2400",133,",,W,2400",350,",,W,",,,81,",,W,",,,,,,,,,,,,,350,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,225,"H,,S,"
8/17/2017,,25,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,2400",283,",,W,2400",100,",,W,2400",280,",,W,",,,81,",,W,",,,,,,,,,,,,,280,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,193,"H,,S,"
8/18/2017,,36,",,W,",,,485,",,W,2400",0,",,W,",0,",,W,2400",194,",,W,2400",156,",,W,2400",110,",,W,",,,72,",,W,",1,",,W,",,,,,,,,,,,110,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,176,"H,,S,"
8/19/2017,,30,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,",267,",,W,2400",156,",,W,2400",140,",,W,",,,67,",,W,",1,",,W,",,,,,,,,,,,210,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,191,"H,,S,"
8/20/2017,,31,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",289,",,W,2400",167,",,W,2400",310,",,W,",,,89,",,W,",,,,,,,,,,,,,290,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,222,"H,,S,"
8/21/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",300,",,W,2400",144,",,W,2400",190,",,W,",,,67,",,W,",,,,,,,,,,,,,180,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,222,"H,,S,"
8/22/2017,,34,",,W,",,,91,",,W,2400",0,",,W,",0,",,W,",278,",,W,2400",161,",,W,2400",190,",,W,",,,94,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",125,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,223,"H,,S,"
8/23/2017,,43,",,W,",,,104,",,W,2400",0,",,W,",0,",,W,",267,",,W,2400",156,",,W,2400",270,",,W,",,,89,",,W,",1,",,W,",,,,,,,,,,,280,",,W,",130,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,232,"H,,S,"
8/24/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",261,",,W,2400",122,",,W,2400",150,",,W,",,,63,",,W,",,,,,,,,,,,,,260,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,196,"H,,S,"
8/25/2017,,32,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",117,",,W,2400",310,",,W,",,,76,",,W,",,,,,,,,,,,,,270,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,188,"H,,S,"
8/26/2017,,29,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",239,",,W,2400",100,",,W,2400",270,",,W,",,,81,",,W,",,,,,,,,,,,,,270,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,164,"H,,S,"
8/27/2017,,19,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",100,",,W,2400",120,",,W,",,,63,",,W,",,,,,,,,,,,,,140,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,174,"H,,S,"
8/28/2017,,21,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",228,",,W,2400",100,",,W,2400",120,",,W,",,,72,",,W,",,,,,,,,,,,,,130,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,162,"H,,S,"
8/29/2017,,22,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",206,",,W,2400",83,",,W,2400",150,",,W,",,,67,",,W,",,,,,,,,,,,,,150,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,150,"H,,S,"
8/30/2017,,24,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",111,",,W,2400",210,",,W,",,,58,",,W,",,,,,,,,,,,,,130,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,166,"H,,S,"
8/31/2017,,44,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",250,",,W,2400",100,",,W,2400",310,",,W,",,,98,",,W,",,,,,,,,,,,,,320,",,W,",125,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,169,"H,,S,"
9/1/2017,,49,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",189,",,W,2400",78,",,W,2400",280,",,W,",,,98,",,W,",,,,,,,,,,,,,270,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,142,"H,,S,"
9/2/2017,,32,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",217,",,W,2400",61,",,W,2400",130,",,W,",,,67,",,W,",,,,,,,,,,,,,270,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,136,"H,,S,"
9/3/2017,,52,",,W,",,,231,",,W,2400",0,",,W,",0,",,W,",178,",,W,2400",106,",,W,2400",140,",,W,",,,107,",,W,",1,",,W,",,,,,,,,,,,80,",,W,",143,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,139,"H,,S,"
9/4/2017,,49,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,",244,",,W,2400",128,",,W,2400",230,",,W,",,,89,",,W,",,,,,,,,,,,,,270,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,169,"H,,S,"
9/5/2017,,45,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",261,",,W,2400",167,",,W,2400",180,",,W,",,,72,",,W,",,,,,,,,,,,,,220,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,203,"H,,S,"
9/6/2017,,26,",,W,",,,157,",,W,2400",0,",,W,",0,",,W,",222,",,W,2400",150,",,W,2400",350,",,W,",,,98,",,W,",1,",,W,",,,,,,,,,,,350,",,W,",121,",,W,",,,,,,,1,",,W,",,,,,,,,,,,,,,,,,186,"H,,S,"
9/7/2017,,38,",,W,",,,155,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",139,",,W,2400",260,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,240,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,175,"H,,S,"
9/8/2017,,26,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,",222,",,W,2400",94,",,W,2400",250,",,W,",,,67,",,W,",,,,,,,,,,,,,270,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,167,"H,,S,"
9/9/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",222,",,W,2400",106,",,W,2400",360,",,W,",,,63,",,W,",,,,,,,,,,,,,350,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,160,"H,,S,"
9/10/2017,,36,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",222,",,W,2400",106,",,W,2400",360,",,W,",,,67,",,W,",,,,,,,,,,,,,350,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,165,"H,,S,"
9/11/2017,,38,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",261,",,W,2400",94,",,W,2400",290,",,W,",,,72,",,W,",,,,,,,,,,,,,270,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,172,"H,,S,"
9/12/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",250,",,W,2400",100,",,W,2400",250,",,W,",,,63,",,W,",,,,,,,,,,,,,240,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,178,"H,,S,"
9/13/2017,,24,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",267,",,W,2400",111,",,W,2400",180,",,W,",,,76,",,W,",,,,,,,,,,,,,170,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,191,"H,,S,"
9/14/2017,,17,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",267,",,W,2400",128,",,W,2400",170,",,W,",,,54,",,W,",,,,,,,,,,,,,140,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,196,"H,,S,"
9/15/2017,,24,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",222,",,W,2400",167,",,W,2400",110,",,W,",,,54,",,W,",1,",,W,",,,,,,,,,,,130,",,W,",76,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,204,"H,,S,"
9/16/2017,,11,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",267,",,W,2400",161,",,W,2400",150,",,W,",,,54,",,W,",1,",,W,",,,1,",,W,",,,,,,,180,",,W,",76,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,194,"H,,S,"
9/17/2017,,18,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",156,",,W,2400",150,",,W,",,,45,",,W,",1,",,W,",,,,,,,,,,,140,",,W,",81,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,179,"H,,S,"
9/18/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",194,",,W,2400",150,",,W,2400",90,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,130,",,W,",76,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,167,"H,,S,"
9/19/2017,,32,",,W,",,,10,",,W,2400",0,",,W,",0,",,W,",206,",,W,2400",156,",,W,2400",40,",,W,",,,54,",,W,",1,",,W,",,,,,,,,,,,130,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,172,"H,,S,"
9/20/2017,,45,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",239,",,W,2400",183,",,W,2400",30,",,W,",,,72,",,W,",1,",,W,",,,1,",,W,",,,,,,,60,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,202,"H,,S,"
9/21/2017,,55,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",239,",,W,2400",161,",,W,2400",30,",,W,",,,94,",,W,",,,,,,,,,,,,,60,",,W,",130,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,208,"H,,S,"
9/22/2017,,43,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",211,",,W,2400",133,",,W,2400",30,",,W,",,,72,",,W,",,,,,,,,,,,,,30,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,172,"H,,S,"
9/23/2017,,19,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",278,",,W,2400",133,",,W,2400",200,",,W,",,,40,",,W,",,,,,,,,,,,,,160,",,W,",72,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,199,"H,,S,"
9/24/2017,,16,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",300,",,W,2400",161,",,W,2400",180,",,W,",,,63,",,W,",,,,,,,,,,,,,180,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,218,"H,,S,"
9/25/2017,,16,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",283,",,W,2400",167,",,W,2400",90,",,W,",,,58,",,W,",1,",,W,",,,,,,,,,,,90,",,W,",85,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,221,"H,,S,"
9/26/2017,,13,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",272,",,W,2400",156,",,W,2400",190,",,W,",,,54,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",81,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,207,"H,,S,"
9/27/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",289,",,W,2400",150,",,W,2400",180,",,W,",,,76,",,W,",1,",,W,",,,,,,,,,,,160,",,W,",134,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,211,"H,,S,"
9/28/2017,,43,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",244,",,W,2400",89,",,W,2400",350,",,W,",,,98,",,W,",,,,,,,,,,,,,350,",,W,",121,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,218,"H,,S,"
9/29/2017,,27,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",183,",,W,2400",78,",,W,2400",310,",,W,",,,67,",,W,",,,,,,,,,,,,,310,",,W,",98,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,131,"H,,S,"
9/30/2017,,32,",,W,",,,8,",,W,2400",0,",,W,",0,",,W,",133,",,W,2400",50,",,W,2400",110,",,W,",,,72,",,W,",,,,,,,,,,,,,120,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,108,"H,,S,"
10/1/2017,,26,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",183,",,W,2400",33,",,W,2400",250,",,W,",,,63,",,W,",,,,,,,,,,,,,230,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,99,"H,,S,"
10/2/2017,,22,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",206,",,W,2400",44,",,W,2400",100,",,W,",,,63,",,W,",,,,,,,,,,,,,130,",,W,",94,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,123,"H,,S,"
10/3/2017,,35,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",178,",,W,2400",44,",,W,2400",220,",,W,",,,81,",,W,",,,,,,,,,,,,,210,",,W,",112,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,116,"H,,S,"
10/4/2017,,38,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",233,",,W,2400",83,",,W,2400",230,",,W,",,,76,",,W,",,,,,,,,,,,,,220,",,W,",116,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,153,"H,,S,"
10/5/2017,,32,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",244,",,W,2400",111,",,W,2400",260,",,W,",,,81,",,W,",,,,,,,,,,,,,230,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,203,"H,,S,"
10/6/2017,,22,",,W,",,,8,",,W,2400",0,",,W,",0,",,W,",200,",,W,2400",78,",,W,2400",260,",,W,",,,76,",,W,",,,,,,,,,,,,,270,",,W,",107,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,145,"H,,S,"
10/7/2017,,20,",,W,",,,0,"T,,W,2400",0,",,W,",0,",,W,",194,",,W,2400",83,",,W,2400",150,",,W,",,,63,",,W,",1,",,W,",,,,,,,,,,,140,",,W,",98,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,139,"H,,S,"
10/8/2017,,39,",,W,",,,30,",,W,2400",0,",,W,",0,",,W,",228,",,W,2400",167,",,W,2400",170,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,170,",,W,",134,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,185,"H,,S,"
10/9/2017,,20,",,W,",,,117,",,W,2400",0,",,W,",0,",,W,",194,",,W,2400",150,",,W,2400",170,",,W,",,,81,",,W,",1,",,W,",,,,,,,,,,,180,",,W,",121,",,W,",1,",,W,",,,,,,,,,,,,,,,,,,,,,,,178,"H,,S,"
10/10/2017,,30,",,W,",,,0,",,W,2400",0,",,W,",0,",,W,",250,",,W,2400",128,",,W,2400",310,",,W,",,,89,",,W,",1,",,W,",,,,,,,,,,,310,",,W,",103,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,202,"H,,S,"
10/11/2017,,22,",,W,",,,3,",,W,2400",0,",,W,",0,",,W,",211,",,W,2400",106,",,W,2400",20,",,W,",,,67,",,W,",,,,,,,,,,,,,20,",,W,",89,",,W,",,,,,,,,,,,,,,,,,,,,,,,,,154,"H,,S,"
